customerID,BeginDate,EndDate_raw,EndDate_parsed,tenure_months_snapshot,MonthlyCharges,TotalCharges,num_internet_services,has_internet,has_phone,num_services,avg_monthly_from_total,payment_auto,gender,SeniorCitizen,Partner,Dependents,Type,PaperlessBilling,PaymentMethod,InternetService,MultipleLines,churn_left,active_at_snapshot,target
2452-SNHFZ,2016-03-01,No,,47.04,75.45,3545.1,1,1,0,1,75.36352040816327,1,Female,0,No,No,Month-to-month,No,Credit card (automatic),Fiber optic,No,0,1,1
3629-WEAAM,2019-06-01,No,,8.05,64.1,504.05,3,1,0,3,62.61490683229813,0,Female,0,No,No,Month-to-month,No,Mailed check,DSL,No,0,1,1
6029-CSMJE,2018-09-01,No,,17.02,25.65,440.2,0,1,0,0,25.863689776733256,0,Male,0,No,No,Month-to-month,Yes,Mailed check,DSL,,0,1,1
7993-NQLJE,2018-11-01,No,,15.01,75.1,1151.55,1,1,0,1,76.71885409726849,0,Male,0,Yes,Yes,Month-to-month,No,Mailed check,Fiber optic,No,0,1,1
9909-DFRJA,2017-12-01,No,,26.02,95.85,2475.35,4,1,0,4,95.1325903151422,1,Female,0,No,No,One year,Yes,Bank transfer (automatic),Fiber optic,No,0,1,1
9099-FTUHS,2018-03-01,No,,23.06,54.4,1249.25,1,1,1,2,54.17389418907199,0,Female,0,No,No,Month-to-month,No,Electronic check,DSL,Yes,0,1,1
0581-BXBUB,2019-10-01,No,,4.04,72.75,317.75,1,1,0,1,78.6509900990099,0,Female,1,No,No,Month-to-month,No,Electronic check,Fiber optic,No,0,1,1
4962-CHQPW,2017-09-01,No,,29.01,19.85,535.05,0,0,0,0,18.443640124095136,0,Male,0,No,Yes,One year,No,Mailed check,,No,0,1,1
9467-ROOLM,2018-01-01,No,,25.0,19.05,461.3,0,0,0,0,18.452,0,Female,0,No,No,Month-to-month,No,Mailed check,,No,0,1,1
3030-YZADT,2019-03-01,2019-12-01 00:00:00,2019-12-01,11.07,44.95,431.0,0,1,0,0,38.93405600722674,0,Male,0,No,No,Month-to-month,No,Mailed check,DSL,No,1,0,0
7410-KTVFV,2018-05-01,2019-11-01 00:00:00,2019-11-01,21.06,49.55,878.35,1,1,0,1,41.707027540360876,0,Male,0,Yes,No,Month-to-month,Yes,Mailed check,DSL,No,1,0,0
5150-ITWWB,2019-11-01,No,,3.02,94.85,335.75,2,1,1,3,111.17549668874172,0,Male,1,No,No,Month-to-month,Yes,Electronic check,Fiber optic,Yes,0,1,1
2253-KPMNB,2014-05-01,No,,69.05,46.25,3121.4,4,1,0,4,45.204923968139035,1,Female,0,Yes,Yes,Two year,No,Bank transfer (automatic),DSL,,0,1,1
1345-ZUKID,2018-12-01,No,,14.03,19.35,324.8,0,0,0,0,23.150392017106203,0,Male,0,No,No,One year,No,Mailed check,,No,0,1,1
6429-SHBCB,2018-07-01,No,,19.05,69.6,1394.55,2,1,1,3,73.20472440944881,0,Male,0,No,No,Month-to-month,No,Mailed check,DSL,Yes,0,1,1
9281-OFDMF,2016-11-01,No,,38.99,90.7,3413.25,2,1,1,3,87.54167735316747,0,Male,1,No,No,Month-to-month,No,Electronic check,Fiber optic,Yes,0,1,1
2603-HVKCG,2017-07-01,No,,31.04,101.4,3143.65,4,1,0,4,101.27738402061856,0,Male,0,No,No,Month-to-month,Yes,Electronic check,Fiber optic,No,0,1,1
1834-WULEG,2018-02-01,No,,23.98,20.25,439.75,0,0,0,0,18.33819849874896,0,Male,0,Yes,Yes,One year,No,Mailed check,,No,0,1,1
9097-ZUBYC,2018-12-01,No,,14.03,48.8,664.4,1,1,0,1,47.35566642908054,1,Male,0,Yes,No,Month-to-month,No,Bank transfer (automatic),DSL,No,0,1,1
5148-ORICT,2014-10-01,No,,64.03,74.35,4759.55,5,1,0,5,74.33312509761049,0,Female,0,Yes,No,Two year,Yes,Mailed check,DSL,No,0,1,1
4893-GYUJU,2015-12-01,No,,50.03,19.35,1033.0,0,0,0,0,20.647611433140117,0,Female,0,No,No,One year,Yes,Mailed check,,No,0,1,1
4578-PHJYZ,2015-10-01,No,,52.04,68.75,3482.85,4,1,0,4,66.92640276710223,0,Male,0,Yes,Yes,One year,Yes,Electronic check,DSL,No,0,1,1
7272-QDCKA,2017-10-01,No,,28.02,100.2,2688.45,3,1,1,4,95.9475374732334,0,Male,0,No,No,One year,No,Electronic check,Fiber optic,Yes,0,1,1
8908-SLFCJ,2018-05-01,No,,21.06,20.85,435.25,0,0,0,0,20.667141500474834,1,Female,0,No,No,Two year,Yes,Credit card (automatic),,No,0,1,1
8393-DLHGA,2017-12-01,2020-01-01 00:00:00,2020-01-01,26.02,95.9,2448.75,3,1,0,3,94.11029976940814,0,Male,0,No,Yes,Month-to-month,Yes,Electronic check,Fiber optic,No,1,0,0
9766-HGEDE,2018-09-01,No,,17.02,19.35,307.0,0,0,0,0,18.037602820211518,0,Female,0,Yes,No,One year,No,Mailed check,,No,0,1,1
6968-MHOMU,2015-04-01,No,,58.05,45.0,2689.35,2,1,0,2,46.328165374677006,1,Male,0,Yes,No,One year,Yes,Credit card (automatic),DSL,,0,1,1
7395-IGJOS,2018-06-01,2019-11-01 00:00:00,2019-11-01,20.04,81.5,1329.2,1,1,0,1,66.32734530938124,1,Male,1,Yes,No,Month-to-month,No,Bank transfer (automatic),Fiber optic,No,1,0,0
5044-XDPYX,2015-11-01,No,,51.02,25.5,1281.25,0,0,1,1,25.112700901607212,0,Female,0,Yes,No,Two year,No,Mailed check,,Yes,0,1,1
1814-WFGVS,2014-02-01,No,,71.98,48.9,3527.0,4,1,0,4,48.99972214504029,0,Male,0,Yes,Yes,Two year,No,Mailed check,DSL,,0,1,1
2834-SPCJV,2015-08-01,2019-12-01 00:00:00,2019-12-01,54.04,84.1,4348.65,2,1,0,2,80.47094744633604,0,Male,0,Yes,No,Month-to-month,No,Electronic check,Fiber optic,No,1,0,0
3721-WKIIL,2017-11-01,No,,27.0,19.6,561.15,0,0,0,0,20.78333333333333,0,Female,0,No,No,Two year,Yes,Mailed check,,No,0,1,1
6734-CKRSM,2019-11-01,No,,3.02,20.0,63.6,0,0,0,0,21.059602649006624,0,Female,0,No,No,Month-to-month,No,Mailed check,,No,0,1,1
1265-ZFOSD,2014-10-01,No,,64.03,81.3,5129.3,5,1,1,6,80.1077619865688,0,Female,0,Yes,No,Two year,Yes,Mailed check,DSL,Yes,0,1,1
6568-POCUI,2016-05-01,No,,45.04,95.2,4285.8,3,1,0,3,95.15541740674956,1,Female,0,Yes,No,Two year,Yes,Credit card (automatic),Fiber optic,No,0,1,1
7890-VYYWG,2019-09-01,2019-12-01 00:00:00,2019-12-01,5.03,36.45,93.7,1,1,0,1,18.628230616302186,0,Male,1,Yes,No,Month-to-month,Yes,Mailed check,DSL,,1,0,0
5197-LQXXH,2014-03-01,No,,71.06,83.3,5894.5,5,1,1,6,82.9510273008725,1,Female,0,Yes,No,Two year,Yes,Credit card (automatic),DSL,Yes,0,1,1
9907-SWKKF,2019-10-01,2019-11-01 00:00:00,2019-11-01,4.04,25.05,25.05,0,1,0,0,6.2004950495049505,0,Female,1,No,No,Month-to-month,No,Mailed check,DSL,,1,0,0
3457-PQBYH,2015-04-01,No,,58.05,20.3,1160.75,0,0,0,0,19.99569336778639,1,Female,0,Yes,Yes,Two year,No,Credit card (automatic),,No,0,1,1
7682-AZNDK,2017-04-01,No,,34.03,89.85,3091.75,3,1,0,3,90.85365853658536,0,Male,0,Yes,Yes,Month-to-month,Yes,Electronic check,Fiber optic,No,0,1,1
0587-DMGBH,2019-05-01,2020-01-01 00:00:00,2020-01-01,9.07,49.85,365.55,1,1,0,1,40.303197353914,0,Female,0,No,No,Month-to-month,Yes,Electronic check,DSL,No,1,0,0
5384-ZTTWP,2018-11-01,No,,15.01,19.8,272.95,0,0,0,0,18.18454363757495,0,Female,0,Yes,Yes,Month-to-month,No,Mailed check,,No,0,1,1
3745-HRPHI,2014-08-01,No,,66.03,54.65,3632.0,4,1,0,4,55.00530062092988,1,Male,0,Yes,Yes,Two year,No,Bank transfer (automatic),DSL,,0,1,1
7636-OWBPG,2019-02-01,No,,11.99,29.35,381.2,1,1,0,1,31.793160967472893,1,Male,1,No,No,Month-to-month,Yes,Credit card (automatic),DSL,,0,1,1
1231-YNDEK,2015-04-01,No,,58.05,19.15,1035.5,0,0,0,0,17.838070628768303,1,Male,0,No,No,Two year,Yes,Bank transfer (automatic),,No,0,1,1
1407-DIGZV,2019-11-01,No,,3.02,19.1,52.0,0,0,0,0,17.218543046357617,0,Female,0,Yes,Yes,Two year,No,Mailed check,,No,0,1,1
6397-JNZZG,2016-05-01,2019-12-01 00:00:00,2019-12-01,45.04,55.55,2342.2,4,1,0,4,52.00266429840142,1,Female,1,Yes,No,Month-to-month,No,Credit card (automatic),DSL,,1,0,0
0570-BFQHT,2019-05-01,No,,9.07,80.55,653.9,2,1,0,2,72.09481808158765,0,Female,0,No,No,Month-to-month,No,Electronic check,Fiber optic,No,0,1,1
4393-OBCRR,2019-11-01,No,,3.02,20.25,71.2,0,0,0,0,23.576158940397352,0,Female,0,No,No,One year,No,Mailed check,,No,0,1,1
3523-QRQLL,2017-12-01,2019-10-01 00:00:00,2019-10-01,26.02,69.5,1498.2,3,1,0,3,57.57878554957725,1,Female,0,Yes,Yes,One year,Yes,Bank transfer (automatic),DSL,No,1,0,0
8564-LDKFL,2016-10-01,No,,40.01,106.0,4178.65,4,1,1,5,104.44013996500874,1,Male,0,Yes,No,One year,Yes,Bank transfer (automatic),Fiber optic,Yes,0,1,1
3696-DFHHB,2014-06-01,No,,68.04,25.5,1821.8,0,0,1,1,26.77542621987066,1,Female,0,No,No,Two year,No,Bank transfer (automatic),,Yes,0,1,1
0895-DQHEW,2015-06-01,2019-12-01 00:00:00,2019-12-01,56.04,104.3,5278.15,4,1,1,5,94.18540328336901,0,Male,0,Yes,No,Month-to-month,Yes,Electronic check,Fiber optic,Yes,1,0,0
4717-GHADL,2015-12-01,No,,50.03,79.6,4024.2,4,1,1,5,80.43573855686587,0,Female,0,No,No,Two year,Yes,Mailed check,DSL,Yes,0,1,1
5501-TVMGM,2020-01-01,No,,1.02,55.25,55.25,1,1,0,1,54.166666666666664,0,Male,0,No,No,Month-to-month,Yes,Electronic check,DSL,No,0,1,1
5879-HMFFH,2014-02-01,No,,71.98,88.05,6520.8,6,1,1,7,90.59183106418449,1,Female,0,Yes,No,Two year,No,Bank transfer (automatic),DSL,Yes,0,1,1
6772-WFQRD,2016-10-01,No,,40.01,20.4,854.9,0,0,0,0,21.36715821044739,1,Male,0,No,Yes,One year,Yes,Bank transfer (automatic),,No,0,1,1
3810-DVDQQ,2014-02-01,No,,71.98,117.6,8308.9,6,1,1,7,115.4334537371492,1,Female,0,Yes,Yes,Two year,Yes,Bank transfer (automatic),Fiber optic,Yes,0,1,1
6972-SNKKW,2019-08-01,No,,6.04,20.0,109.2,0,0,0,0,18.079470198675498,0,Female,0,No,No,Month-to-month,No,Mailed check,,No,0,1,1
3694-GLTJM,2019-09-01,No,,5.03,19.65,92.05,0,0,0,0,18.300198807157056,1,Female,0,No,No,Month-to-month,Yes,Credit card (automatic),,No,0,1,1
8550-XSXUQ,2016-02-01,No,,48.0,70.55,3420.5,3,1,1,4,71.26041666666667,1,Male,0,Yes,No,One year,Yes,Credit card (automatic),DSL,Yes,0,1,1
8149-RSOUN,2019-10-01,2019-11-01 00:00:00,2019-11-01,4.04,93.85,93.85,2,1,1,3,23.23019801980198,0,Female,0,No,No,Month-to-month,Yes,Electronic check,Fiber optic,Yes,1,0,0
9055-MOJJJ,2014-10-01,No,,64.03,65.8,4068.0,3,1,0,3,63.53271903795096,0,Female,0,Yes,Yes,One year,No,Mailed check,DSL,No,0,1,1
4359-INNWN,2018-09-01,No,,17.02,20.05,337.9,0,0,0,0,19.853113983548766,1,Female,0,No,No,One year,No,Credit card (automatic),,No,0,1,1
0585-EGDDA,2016-10-01,No,,40.01,80.0,3168.75,2,1,0,2,79.1989502624344,0,Male,0,Yes,No,Month-to-month,Yes,Electronic check,Fiber optic,No,0,1,1
4032-RMHCI,2016-09-01,No,,41.0,35.4,1412.4,2,1,0,2,34.44878048780488,1,Female,0,Yes,Yes,One year,No,Credit card (automatic),DSL,,0,1,1
0549-CYCQN,2015-11-01,No,,51.02,79.6,3974.7,1,1,1,2,77.9047432379459,1,Male,1,No,No,One year,Yes,Bank transfer (automatic),Fiber optic,Yes,0,1,1
3481-JHUZH,2016-09-01,No,,41.0,80.25,3439.0,1,1,1,2,83.8780487804878,0,Male,0,Yes,No,Month-to-month,Yes,Electronic check,Fiber optic,Yes,0,1,1
7250-EQKIY,2019-09-01,2019-10-01 00:00:00,2019-10-01,5.03,50.45,50.45,1,1,0,1,10.029821073558649,0,Female,0,Yes,Yes,Month-to-month,No,Mailed check,DSL,No,1,0,0
3594-IVHJZ,2019-12-01,No,,2.04,20.45,42.45,0,0,0,0,20.808823529411764,0,Female,0,No,No,Month-to-month,Yes,Mailed check,,No,0,1,1
6869-FGJJC,2014-06-01,No,,68.04,79.6,5461.45,2,1,0,2,80.26822457378012,1,Male,0,No,No,One year,No,Credit card (automatic),Fiber optic,No,0,1,1
3896-ZVNET,2018-02-01,No,,23.98,24.7,571.75,0,0,1,1,23.84278565471226,0,Female,0,Yes,Yes,Two year,No,Mailed check,,Yes,0,1,1
8205-VSLRB,2014-04-01,No,,70.04,77.3,5498.2,4,1,1,5,78.50085665334093,1,Male,0,Yes,No,Two year,No,Credit card (automatic),DSL,Yes,0,1,1
5960-MVTUK,2019-11-01,No,,3.02,29.75,96.85,1,1,0,1,32.06953642384106,0,Male,0,No,No,Month-to-month,Yes,Electronic check,DSL,,0,1,1
6817-WTYHE,2019-12-01,No,,2.04,44.9,111.05,0,1,0,0,54.43627450980392,1,Male,0,No,No,Month-to-month,No,Bank transfer (automatic),DSL,No,0,1,1
3082-VQXNH,2019-11-01,No,,3.02,29.8,94.4,1,1,0,1,31.258278145695368,1,Male,0,Yes,No,Month-to-month,No,Credit card (automatic),DSL,,0,1,1
4013-UBXWQ,2019-04-01,2019-11-01 00:00:00,2019-11-01,10.05,74.65,521.1,3,1,1,4,51.850746268656714,0,Female,0,No,No,Month-to-month,Yes,Electronic check,DSL,Yes,1,0,0
4931-TRZWN,2019-01-01,No,,13.01,71.95,923.85,3,1,0,3,71.01076095311299,0,Female,0,No,No,Month-to-month,Yes,Electronic check,DSL,No,0,1,1
0750-EKNGL,2019-07-01,No,,7.06,20.75,141.1,0,0,0,0,19.98583569405099,0,Male,0,No,No,Month-to-month,No,Mailed check,,No,0,1,1
7669-LCRSD,2019-02-01,No,,11.99,56.3,628.65,1,1,0,1,52.43119266055046,0,Male,0,Yes,Yes,Month-to-month,Yes,Mailed check,DSL,No,0,1,1
3567-PQTSO,2015-09-01,No,,53.02,105.25,5576.3,4,1,1,5,105.17351942663146,0,Male,0,Yes,Yes,One year,Yes,Electronic check,Fiber optic,Yes,0,1,1
5519-NPHVG,2018-11-01,2019-11-01 00:00:00,2019-11-01,15.01,94.2,1046.1,2,1,1,3,69.69353764157228,0,Female,0,No,No,Month-to-month,Yes,Electronic check,Fiber optic,Yes,1,0,0
8043-PNYSD,2014-11-01,No,,63.01,19.55,1245.6,0,0,0,0,19.768290747500394,0,Male,0,Yes,Yes,Two year,No,Mailed check,,No,0,1,1
9938-EKRGF,2018-11-01,No,,15.01,84.45,1287.85,6,1,0,6,85.79946702198534,0,Female,0,No,No,Month-to-month,No,Mailed check,DSL,No,0,1,1
2703-AMTUL,2017-02-01,No,,35.97,53.65,1939.35,2,1,0,2,53.91576313594662,0,Male,0,Yes,Yes,One year,No,Mailed check,DSL,No,0,1,1
0928-JMXNP,2019-10-01,No,,4.04,29.9,118.25,1,1,0,1,29.269801980198018,0,Male,1,Yes,No,Month-to-month,Yes,Electronic check,DSL,,0,1,1
8173-RXAYP,2018-02-01,No,,23.98,19.7,452.55,0,0,0,0,18.871976647206004,0,Female,0,Yes,Yes,Two year,No,Mailed check,,No,0,1,1
4825-XJGDM,2015-01-01,No,,61.01,43.7,2696.55,4,1,0,4,44.19849205048353,1,Female,0,No,No,One year,No,Credit card (automatic),DSL,,0,1,1
5402-HTOTQ,2018-10-01,No,,16.03,55.3,875.35,1,1,1,2,54.60698689956332,0,Male,0,No,No,Month-to-month,No,Electronic check,DSL,Yes,0,1,1
6734-JDTTV,2014-09-01,No,,65.01,19.85,1267.05,0,0,0,0,19.49007844946931,1,Male,0,Yes,Yes,Two year,Yes,Credit card (automatic),,No,0,1,1
7850-THJMU,2017-12-01,No,,26.02,19.65,494.9,0,0,0,0,19.019984627209837,1,Female,0,Yes,Yes,Two year,No,Credit card (automatic),,No,0,1,1
3890-RTCMS,2018-10-01,No,,16.03,49.45,799.0,1,1,0,1,49.84404242046163,0,Male,0,No,No,Month-to-month,Yes,Mailed check,DSL,No,0,1,1
8849-GYOKR,2015-05-01,2019-11-01 00:00:00,2019-11-01,57.06,106.55,5763.3,4,1,1,5,101.00420609884333,1,Female,0,Yes,No,One year,No,Bank transfer (automatic),Fiber optic,Yes,1,0,0
3148-BLQJT,2019-11-01,2019-12-01 00:00:00,2019-12-01,3.02,20.1,20.1,0,0,0,0,6.655629139072848,0,Male,0,No,No,Month-to-month,No,Mailed check,,No,1,0,0
3717-FDJFU,2019-09-01,No,,5.03,20.45,106.9,0,0,0,0,21.25248508946322,0,Male,0,No,Yes,Two year,No,Mailed check,,No,0,1,1
3665-JATSN,2018-07-01,No,,19.05,39.7,710.05,2,1,0,2,37.27296587926509,0,Female,0,No,No,Month-to-month,Yes,Electronic check,DSL,,0,1,1
7966-YOTQW,2019-04-01,No,,10.05,54.5,568.2,1,1,1,2,56.53731343283582,1,Male,0,No,No,Month-to-month,Yes,Credit card (automatic),DSL,Yes,0,1,1
0461-CVKMU,2017-11-01,2019-10-01 00:00:00,2019-10-01,27.0,83.8,1900.25,3,1,0,3,70.37962962962963,0,Female,0,Yes,Yes,Month-to-month,No,Electronic check,Fiber optic,No,1,0,0
8806-EAGWC,2019-09-01,2019-12-01 00:00:00,2019-12-01,5.03,55.15,159.15,1,1,0,1,31.640159045725646,0,Male,0,No,No,Month-to-month,No,Mailed check,DSL,No,1,0,0
8853-TZDGH,2014-02-01,No,,71.98,111.6,8012.75,5,1,1,6,111.31911642122812,1,Female,0,No,No,Two year,Yes,Bank transfer (automatic),Fiber optic,Yes,0,1,1
7779-LGOVN,2018-12-01,2019-10-01 00:00:00,2019-10-01,14.03,86.65,856.65,1,1,1,2,61.05844618674269,0,Male,1,Yes,No,Month-to-month,Yes,Electronic check,Fiber optic,Yes,1,0,0
4324-BZCKL,2019-04-01,No,,10.05,55.55,551.3,2,1,0,2,54.85572139303482,0,Female,0,Yes,Yes,Month-to-month,Yes,Mailed check,DSL,No,0,1,1
6924-TDGMT,2019-03-01,No,,11.07,20.55,184.95,0,0,0,0,16.70731707317073,0,Male,0,Yes,No,One year,Yes,Mailed check,,No,0,1,1
9710-ZUSHQ,2016-11-01,2019-12-01 00:00:00,2019-12-01,38.99,106.75,4056.75,4,1,1,5,104.04590920748909,1,Female,1,No,No,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,Yes,1,0,0
1536-YHDOE,2018-09-01,No,,17.02,62.1,1096.65,2,1,1,3,64.43301997649824,0,Male,0,Yes,Yes,One year,Yes,Mailed check,DSL,Yes,0,1,1
8123-QBNAZ,2017-02-01,No,,35.97,104.5,3684.95,4,1,1,5,102.44509313316652,1,Female,0,Yes,Yes,Month-to-month,Yes,Credit card (automatic),Fiber optic,Yes,0,1,1
3629-ZNKXA,2018-09-01,No,,17.02,101.8,1752.45,4,1,0,4,102.96415981198591,0,Male,1,No,No,Month-to-month,Yes,Electronic check,Fiber optic,No,0,1,1
4827-LTQRJ,2014-08-01,No,,66.03,110.6,7210.85,5,1,1,6,109.20566409207936,1,Female,1,Yes,Yes,One year,Yes,Credit card (automatic),Fiber optic,Yes,0,1,1
7711-YIJWC,2015-01-01,No,,61.01,84.9,5264.5,6,1,0,6,86.28913292902803,1,Male,0,Yes,Yes,One year,No,Bank transfer (automatic),DSL,No,0,1,1
5482-VXSXJ,2018-04-01,No,,22.04,93.2,2157.3,3,1,0,3,97.88112522686026,0,Male,0,No,No,Month-to-month,Yes,Mailed check,Fiber optic,No,0,1,1
7365-BVCJH,2020-01-01,No,,1.02,24.4,24.4,0,1,0,0,23.921568627450977,0,Male,0,No,No,Month-to-month,Yes,Electronic check,DSL,,0,1,1
9620-ENEJV,2019-08-01,No,,6.04,70.55,433.95,0,1,0,0,71.84602649006622,1,Female,0,No,No,Month-to-month,No,Credit card (automatic),Fiber optic,No,0,1,1
4183-WCSEP,2017-04-01,2019-11-01 00:00:00,2019-11-01,34.03,78.45,2435.15,2,1,0,2,71.55891860123421,0,Male,0,No,No,Month-to-month,Yes,Electronic check,Fiber optic,No,1,0,0
2378-YIZKA,2014-06-01,No,,68.04,85.0,5607.75,6,1,0,6,82.418430335097,1,Female,0,Yes,Yes,Two year,Yes,Credit card (automatic),DSL,No,0,1,1
5498-TXHLF,2017-01-01,2019-11-01 00:00:00,2019-11-01,36.99,87.45,2874.15,2,1,1,3,77.7007299270073,0,Female,0,Yes,Yes,Month-to-month,No,Electronic check,Fiber optic,Yes,1,0,0
0689-DSXGL,2015-10-01,No,,52.04,85.8,4433.3,3,1,0,3,85.1902382782475,1,Female,0,Yes,Yes,Month-to-month,No,Bank transfer (automatic),Fiber optic,No,0,1,1
6818-DJXAA,2019-04-01,No,,10.05,91.1,964.35,3,1,0,3,95.955223880597,0,Female,0,No,Yes,Month-to-month,Yes,Electronic check,Fiber optic,No,0,1,1
9722-UJOJR,2017-08-01,2020-01-01 00:00:00,2020-01-01,30.03,70.75,1974.8,0,1,0,0,65.76090576090576,0,Male,0,Yes,Yes,Month-to-month,Yes,Electronic check,Fiber optic,No,1,0,0
0464-WJTKO,2014-02-01,No,,71.98,20.1,1460.85,0,0,0,0,20.295220894692967,1,Female,0,Yes,Yes,Two year,No,Bank transfer (automatic),,No,0,1,1
8902-ZEOVF,2016-03-01,No,,47.04,20.05,951.55,0,0,0,0,20.228528911564624,0,Male,0,Yes,Yes,One year,No,Mailed check,,No,0,1,1
6778-EICRF,2018-02-01,No,,23.98,74.8,1821.2,3,1,1,4,75.9466221851543,0,Male,0,Yes,Yes,One year,No,Mailed check,DSL,Yes,0,1,1
2662-NNTDK,2014-09-01,No,,65.01,24.8,1600.95,0,0,1,1,24.626211352099677,1,Male,0,No,No,One year,No,Credit card (automatic),,Yes,0,1,1
4132-KALRO,2019-10-01,No,,4.04,100.85,399.25,3,1,1,4,98.82425742574257,0,Female,0,No,No,Month-to-month,Yes,Mailed check,Fiber optic,Yes,0,1,1
3902-FOIGH,2019-01-01,2020-01-01 00:00:00,2020-01-01,13.01,101.35,1218.55,3,1,1,4,93.66256725595696,0,Male,1,Yes,No,Month-to-month,Yes,Electronic check,Fiber optic,Yes,1,0,0
6772-KSATR,2019-10-01,2019-11-01 00:00:00,2019-11-01,4.04,81.7,81.7,1,1,1,2,20.222772277227723,0,Male,0,No,No,Month-to-month,Yes,Electronic check,Fiber optic,Yes,1,0,0
7112-OPOTK,2017-02-01,2019-11-01 00:00:00,2019-11-01,35.97,68.25,2171.15,0,1,0,0,60.36002224075619,0,Male,0,No,No,Month-to-month,No,Electronic check,Fiber optic,No,1,0,0
2874-YXVVA,2017-04-01,No,,34.03,105.1,3634.8,5,1,0,5,106.8116367910667,0,Female,0,No,No,Month-to-month,Yes,Electronic check,Fiber optic,No,0,1,1
1245-HARPS,2018-12-01,No,,14.03,20.4,292.4,0,0,0,0,20.841054882394868,0,Female,0,Yes,No,Two year,No,Mailed check,,No,0,1,1
4210-QFJMF,2019-07-01,2019-11-01 00:00:00,2019-11-01,7.06,79.15,317.25,1,1,0,1,44.936260623229465,0,Female,0,No,No,Month-to-month,Yes,Electronic check,Fiber optic,No,1,0,0
4323-ELYYB,2019-01-01,No,,13.01,20.0,218.55,0,0,0,0,16.798616448885475,0,Male,0,Yes,Yes,One year,No,Mailed check,,No,0,1,1
4293-ETKAP,2014-09-01,No,,65.01,79.4,5071.9,4,1,1,5,78.01722811875095,1,Female,0,Yes,Yes,Two year,Yes,Bank transfer (automatic),DSL,Yes,0,1,1
6064-PUPMC,2018-03-01,No,,23.06,57.2,1423.35,2,1,0,2,61.72376409366869,1,Male,0,Yes,Yes,One year,No,Credit card (automatic),DSL,No,0,1,1
6504-VBLFL,2015-07-01,No,,55.06,58.6,3068.6,3,1,0,3,55.73192880494006,0,Male,0,Yes,No,Two year,No,Electronic check,DSL,No,0,1,1
6322-PJJDJ,2016-01-01,No,,49.01,94.8,4690.65,3,1,0,3,95.70801877167925,0,Male,0,Yes,No,Two year,Yes,Electronic check,Fiber optic,No,0,1,1
0330-BGYZE,2015-02-01,No,,59.99,102.5,6157.6,4,1,1,5,102.64377396232706,1,Male,0,Yes,No,One year,No,Bank transfer (automatic),Fiber optic,Yes,0,1,1
1085-LDWAM,2014-05-01,No,,69.05,20.35,1442.65,0,0,0,0,20.892831281679943,1,Female,0,Yes,Yes,One year,Yes,Credit card (automatic),,No,0,1,1
7586-ZATGZ,2016-10-01,No,,40.01,84.9,3369.05,1,1,1,2,84.20519870032493,0,Male,0,No,No,Month-to-month,Yes,Electronic check,Fiber optic,Yes,0,1,1
7197-VOJMM,2014-07-01,No,,67.05,69.2,4671.65,4,1,0,4,69.67412378821774,1,Male,0,Yes,No,Two year,Yes,Credit card (automatic),DSL,No,0,1,1
3318-OSATS,2017-01-01,2019-12-01 00:00:00,2019-12-01,36.99,95.45,3474.05,2,1,1,3,93.91862665585293,0,Male,1,No,No,Month-to-month,Yes,Electronic check,Fiber optic,Yes,1,0,0
5828-AVIPD,2018-03-01,2019-10-01 00:00:00,2019-10-01,23.06,100.95,1875.55,3,1,1,4,81.33347788378144,0,Male,0,Yes,Yes,One year,Yes,Electronic check,Fiber optic,Yes,1,0,0
1843-TLSGD,2019-01-01,No,,13.01,20.85,272.35,0,0,0,0,20.93389700230592,0,Female,0,Yes,Yes,Two year,No,Mailed check,,No,0,1,1
9626-VFRGG,2016-09-01,No,,41.0,88.5,3645.05,2,1,1,3,88.90365853658537,1,Female,0,No,Yes,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,Yes,0,1,1
7075-BNDVQ,2019-10-01,No,,4.04,35.0,135.75,2,1,0,2,33.601485148514854,0,Female,0,No,No,Month-to-month,No,Mailed check,DSL,,0,1,1
9143-CANJF,2018-02-01,No,,23.98,55.15,1319.85,2,1,0,2,55.03961634695579,0,Female,0,Yes,Yes,Month-to-month,No,Electronic check,DSL,No,0,1,1
7284-BUYEC,2019-09-01,No,,5.03,50.95,229.4,3,1,0,3,45.60636182902584,1,Female,0,No,No,Month-to-month,Yes,Credit card (automatic),DSL,,0,1,1
2041-JIJCI,2019-09-01,No,,5.03,64.0,370.25,2,1,1,3,73.60834990059642,0,Female,0,No,No,Month-to-month,Yes,Electronic check,DSL,Yes,0,1,1
1086-LXKFY,2019-12-01,2020-01-01 00:00:00,2020-01-01,2.04,69.1,69.1,0,1,0,0,33.87254901960784,0,Female,0,Yes,Yes,Month-to-month,Yes,Mailed check,Fiber optic,No,1,0,0
4900-MSOMT,2014-02-01,No,,71.98,80.2,5714.2,5,1,1,6,79.38594053903861,1,Female,0,Yes,Yes,Two year,No,Bank transfer (automatic),DSL,Yes,0,1,1
2229-VWQJH,2018-02-01,No,,23.98,49.3,1233.25,1,1,0,1,51.42827356130108,1,Female,0,No,No,Month-to-month,Yes,Credit card (automatic),DSL,No,0,1,1
